id,timestamp/date,value,unit
TT14891,2018-09-29T08:00:00+00:00,14,C
TT14892,2018-09-29T14:00:00+00:00,18,C
TT14893,2018-09-29T20:00:00+00:00,-5,C
TT14894,2018-09-30T02:00:00+00:00,1,C
TT14895,2018-09-30T08:00:00+00:00,14,C
TT14896,2018-09-30T14:00:00+00:00,18,C
TT14897,2018-09-30T20:00:00+00:00,-5,C
TT14898,2018-10-01T02:00:00+00:00,1,C
TT14899,2018-10-01T08:00:00+00:00,14,C
TT14900,2018-10-01T14:00:00+00:00,18,C
TT14901,2018-10-01T20:00:00+00:00,-5,C
TT14902,2018-10-02T02:00:00+00:00,1,C
TT14903,2018-10-02T08:00:00+00:00,14,C
TT14904,2018-10-02T14:00:00+00:00,18,C
TT14905,2018-10-02T20:00:00+00:00,-5,C
TT14906,2018-10-03T02:00:00+00:00,1,C
TT14907,2018-10-03T08:00:00+00:00,14,C
TT14908,2018-10-03T14:00:00+00:00,18,C
TT14909,2018-10-03T20:00:00+00:00,-5,C
TT14910,2018-10-04T02:00:00+00:00,1,C
TT14911,2018-10-04T08:00:00+00:00,14,C
TT14912,2018-10-04T14:00:00+00:00,18,C
TT14913,2018-10-04T20:00:00+00:00,-5,C
TT14914,2018-10-05T02:00:00+00:00,1,C
TT14915,2018-10-05T08:00:00+00:00,14,C
TT14916,2018-10-05T14:00:00+00:00,18,C
TT14917,2018-10-05T20:00:00+00:00,-5,C
TT14918,2018-10-06T02:00:00+00:00,1,C
TT14919,2018-10-06T08:00:00+00:00,14,C
TT14920,2018-10-06T14:00:00+00:00,18,C
TT14921,2018-10-06T20:00:00+00:00,-5,C
TT14922,2018-10-07T02:00:00+00:00,1,C
TT14923,2018-10-07T08:00:00+00:00,14,C
TT14924,2018-10-07T14:00:00+00:00,18,C
TT14925,2018-10-07T20:00:00+00:00,-5,C
TT14926,2018-10-08T02:00:00+00:00,1,C
TT14927,2018-10-08T08:00:00+00:00,14,C
TT14928,2018-10-08T14:00:00+00:00,18,C
TT14929,2018-10-08T20:00:00+00:00,-5,C
TT14930,2018-10-09T02:00:00+00:00,1,C
TT14931,2018-10-09T08:00:00+00:00,14,C
TT14932,2018-10-09T14:00:00+00:00,18,C
TT14933,2018-10-09T20:00:00+00:00,-5,C
TT14934,2018-10-10T02:00:00+00:00,1,C
TT14935,2018-10-10T08:00:00+00:00,14,C
TT14936,2018-10-10T14:00:00+00:00,18,C
TT14937,2018-10-10T20:00:00+00:00,-5,C
TT14938,2018-10-11T02:00:00+00:00,1,C
TT14939,2018-10-11T08:00:00+00:00,14,C
TT14940,2018-10-11T14:00:00+00:00,18,C
TT14941,2018-10-11T20:00:00+00:00,-5,C
TT14942,2018-10-12T02:00:00+00:00,1,C
TT14943,2018-10-12T08:00:00+00:00,14,C
TT14944,2018-10-12T14:00:00+00:00,18,C
TT14945,2018-10-12T20:00:00+00:00,-5,C
TT14946,2018-10-13T02:00:00+00:00,1,C
TT14947,2018-10-13T08:00:00+00:00,14,C
TT14948,2018-10-13T14:00:00+00:00,18,C
TT14949,2018-10-13T20:00:00+00:00,-5,C
TT14950,2018-10-14T02:00:00+00:00,1,C
TT14951,2018-10-14T08:00:00+00:00,14,C
TT14952,2018-10-14T14:00:00+00:00,18,C
TT14953,2018-10-14T20:00:00+00:00,-5,C
TT14954,2018-10-15T02:00:00+00:00,1,C
TT14955,2018-10-15T08:00:00+00:00,14,C
TT14956,2018-10-15T14:00:00+00:00,18,C
TT14957,2018-10-15T20:00:00+00:00,-5,C
TT14958,2018-10-16T02:00:00+00:00,1,C
TT14959,2018-10-16T08:00:00+00:00,14,C
TT14960,2018-10-16T14:00:00+00:00,18,C
TT14961,2018-10-16T20:00:00+00:00,-5,C
TT14962,2018-10-17T02:00:00+00:00,1,C
TT14963,2018-10-17T08:00:00+00:00,14,C
TT14964,2018-10-17T14:00:00+00:00,18,C
TT14965,2018-10-17T20:00:00+00:00,-5,C
TT14966,2018-10-18T02:00:00+00:00,1,C
TT14967,2018-10-18T08:00:00+00:00,14,C
TT14968,2018-10-18T14:00:00+00:00,18,C
TT14969,2018-10-18T20:00:00+00:00,-5,C
TT14970,2018-10-19T02:00:00+00:00,1,C
TT14971,2018-10-19T08:00:00+00:00,14,C
TT14972,2018-10-19T14:00:00+00:00,18,C
TT14973,2018-10-19T20:00:00+00:00,-5,C
TT14974,2018-10-20T02:00:00+00:00,1,C
TT14975,2018-10-20T08:00:00+00:00,14,C
TT14976,2018-10-20T14:00:00+00:00,18,C
TT14977,2018-10-20T20:00:00+00:00,-5,C
TT14978,2018-10-21T02:00:00+00:00,1,C
TT14979,2018-10-21T08:00:00+00:00,14,C
TT14980,2018-10-21T14:00:00+00:00,18,C
TT14981,2018-10-21T20:00:00+00:00,-5,C
TT14982,2018-10-22T02:00:00+00:00,1,C
TT14983,2018-10-22T08:00:00+00:00,14,C
TT14984,2018-10-22T14:00:00+00:00,18,C
TT14985,2018-10-22T20:00:00+00:00,-5,C
TT14986,2018-10-23T02:00:00+00:00,1,C
TT14987,2018-10-23T08:00:00+00:00,14,C
TT14988,2018-10-23T14:00:00+00:00,18,C
TT14989,2018-10-23T20:00:00+00:00,-5,C
TT14990,2018-10-24T02:00:00+00:00,1,C
TT14991,2018-10-24T08:00:00+00:00,14,C
TT14992,2018-10-24T14:00:00+00:00,18,C
TT14993,2018-10-24T20:00:00+00:00,-5,C
TT14994,2018-10-25T02:00:00+00:00,1,C
TT14995,2018-10-25T08:00:00+00:00,14,C
TT14996,2018-10-25T14:00:00+00:00,18,C
TT14997,2018-10-25T20:00:00+00:00,-5,C
TT14998,2018-10-26T02:00:00+00:00,1,C
TT14999,2018-10-26T08:00:00+00:00,14,C
TT15000,2018-10-26T14:00:00+00:00,18,C
TT15001,2018-10-26T20:00:00+00:00,-5,C
TT15002,2018-10-27T02:00:00+00:00,1,C
TT15003,2018-10-27T08:00:00+00:00,14,C
TT15004,2018-10-27T14:00:00+00:00,18,C
TT15005,2018-10-27T20:00:00+00:00,-5,C
TT15006,2018-10-28T02:00:00+00:00,1,C
TT15007,2018-10-28T08:00:00+00:00,14,C
TT15008,2018-10-28T14:00:00+00:00,18,C
TT15009,2018-10-28T20:00:00+00:00,-5,C
TT15010,2018-10-29T02:00:00+00:00,1,C
TT15011,2018-10-29T08:00:00+00:00,14,C
TT15012,2018-10-29T14:00:00+00:00,18,C
TT15013,2018-10-29T20:00:00+00:00,-5,C
TT15014,2018-10-30T02:00:00+00:00,1,C
TT15015,2018-10-30T08:00:00+00:00,14,C
TT15016,2018-10-30T14:00:00+00:00,18,C
TT15017,2018-10-30T20:00:00+00:00,-5,C
TT15018,2018-10-31T02:00:00+00:00,1,C
TT15019,2018-10-31T08:00:00+00:00,14,C
TT15020,2018-10-31T14:00:00+00:00,18,C
TT15021,2018-10-31T20:00:00+00:00,-5,C
TT15022,2018-11-01T02:00:00+00:00,1,C
TT15023,2018-11-01T08:00:00+00:00,14,C
TT15024,2018-11-01T14:00:00+00:00,18,C
TT15025,2018-11-01T20:00:00+00:00,-5,C
TT15026,2018-11-02T02:00:00+00:00,1,C
TT15027,2018-11-02T08:00:00+00:00,14,C
TT15028,2018-11-02T14:00:00+00:00,18,C
TT15029,2018-11-02T20:00:00+00:00,-5,C
TT15030,2018-11-03T02:00:00+00:00,1,C
TT15031,2018-11-03T08:00:00+00:00,14,C
TT15032,2018-11-03T14:00:00+00:00,18,C
TT15033,2018-11-03T20:00:00+00:00,-5,C
TT15034,2018-11-04T02:00:00+00:00,1,C
TT15035,2018-11-04T08:00:00+00:00,14,C
TT15036,2018-11-04T14:00:00+00:00,18,C
TT15037,2018-11-04T20:00:00+00:00,-5,C
TT15038,2018-11-05T02:00:00+00:00,1,C
TT15039,2018-11-05T08:00:00+00:00,14,C
TT15040,2018-11-05T14:00:00+00:00,18,C
TT15041,2018-11-05T20:00:00+00:00,-5,C
TT15042,2018-11-06T02:00:00+00:00,1,C
TT15043,2018-11-06T08:00:00+00:00,14,C
TT15044,2018-11-06T14:00:00+00:00,18,C
TT15045,2018-11-06T20:00:00+00:00,-5,C
TT15046,2018-11-07T02:00:00+00:00,1,C
TT15047,2018-11-07T08:00:00+00:00,14,C
TT15048,2018-11-07T14:00:00+00:00,18,C
TT15049,2018-11-07T20:00:00+00:00,-5,C
TT15050,2018-11-08T02:00:00+00:00,1,C
TT15051,2018-11-08T08:00:00+00:00,14,C
TT15052,2018-11-08T14:00:00+00:00,18,C
TT15053,2018-11-08T20:00:00+00:00,-5,C
TT15054,2018-11-09T02:00:00+00:00,1,C
TT15055,2018-11-09T08:00:00+00:00,14,C
TT15056,2018-11-09T14:00:00+00:00,18,C
TT15057,2018-11-09T20:00:00+00:00,-5,C
TT15058,2018-11-10T02:00:00+00:00,1,C
TT15059,2018-11-10T08:00:00+00:00,14,C
TT15060,2018-11-10T14:00:00+00:00,18,C
TT15061,2018-11-10T20:00:00+00:00,-5,C
TT15062,2018-11-11T02:00:00+00:00,1,C
TT15063,2018-11-11T08:00:00+00:00,14,C
TT15064,2018-11-11T14:00:00+00:00,18,C
TT15065,2018-11-11T20:00:00+00:00,-5,C
TT15066,2018-11-12T02:00:00+00:00,1,C
TT15067,2018-11-12T08:00:00+00:00,14,C
TT15068,2018-11-12T14:00:00+00:00,18,C
TT15069,2018-11-12T20:00:00+00:00,-5,C
TT15070,2018-11-13T02:00:00+00:00,1,C
TT15071,2018-11-13T08:00:00+00:00,14,C
TT15072,2018-11-13T14:00:00+00:00,18,C
TT15073,2018-11-13T20:00:00+00:00,-5,C
TT15074,2018-11-14T02:00:00+00:00,1,C
TT15075,2018-11-14T08:00:00+00:00,14,C
TT15076,2018-11-14T14:00:00+00:00,18,C
TT15077,2018-11-14T20:00:00+00:00,-5,C
TT15078,2018-11-15T02:00:00+00:00,1,C
TT15079,2018-11-15T08:00:00+00:00,14,C
TT15080,2018-11-15T14:00:00+00:00,18,C
TT15081,2018-11-15T20:00:00+00:00,-5,C
TT15082,2018-11-16T02:00:00+00:00,1,C
TT15083,2018-11-16T08:00:00+00:00,14,C
TT15084,2018-11-16T14:00:00+00:00,18,C
TT15085,2018-11-16T20:00:00+00:00,-5,C
TT15086,2018-11-17T02:00:00+00:00,1,C
TT15087,2018-11-17T08:00:00+00:00,14,C
TT15088,2018-11-17T14:00:00+00:00,18,C
TT15089,2018-11-17T20:00:00+00:00,-5,C
TT15090,2018-11-18T02:00:00+00:00,1,C
TT15091,2018-11-18T08:00:00+00:00,14,C
TT15092,2018-11-18T14:00:00+00:00,18,C
TT15093,2018-11-18T20:00:00+00:00,-5,C
TT15094,2018-11-19T02:00:00+00:00,1,C
TT15095,2018-11-19T08:00:00+00:00,14,C
TT15096,2018-11-19T14:00:00+00:00,18,C
TT15097,2018-11-19T20:00:00+00:00,-5,C
TT15098,2018-11-20T02:00:00+00:00,1,C
TT15099,2018-11-20T08:00:00+00:00,14,C
TT15100,2018-11-20T14:00:00+00:00,18,C
TT15101,2018-11-20T20:00:00+00:00,-5,C
TT15102,2018-11-21T02:00:00+00:00,1,C
TT15103,2018-11-21T08:00:00+00:00,14,C
TT15104,2018-11-21T14:00:00+00:00,18,C
TT15105,2018-11-21T20:00:00+00:00,-5,C
TT15106,2018-11-22T02:00:00+00:00,1,C
TT15107,2018-11-22T08:00:00+00:00,14,C
TT15108,2018-11-22T14:00:00+00:00,18,C
TT15109,2018-11-22T20:00:00+00:00,-5,C
TT15110,2018-11-23T02:00:00+00:00,1,C
TT15111,2018-11-23T08:00:00+00:00,14,C
TT15112,2018-11-23T14:00:00+00:00,18,C
TT15113,2018-11-23T20:00:00+00:00,-5,C
TT15114,2018-11-24T02:00:00+00:00,1,C
TT15115,2018-11-24T08:00:00+00:00,14,C
TT15116,2018-11-24T14:00:00+00:00,18,C
TT15117,2018-11-24T20:00:00+00:00,-5,C
TT15118,2018-11-25T02:00:00+00:00,1,C
TT15119,2018-11-25T08:00:00+00:00,14,C
TT15120,2018-11-25T14:00:00+00:00,18,C
TT15121,2018-11-25T20:00:00+00:00,-5,C
TT15122,2018-11-26T02:00:00+00:00,1,C
TT15123,2018-11-26T08:00:00+00:00,14,C
TT15124,2018-11-26T14:00:00+00:00,18,C
TT15125,2018-11-26T20:00:00+00:00,-5,C
TT15126,2018-11-27T02:00:00+00:00,1,C
TT15127,2018-11-27T08:00:00+00:00,14,C
TT15128,2018-11-27T14:00:00+00:00,18,C
TT15129,2018-11-27T20:00:00+00:00,-5,C
TT15130,2018-11-28T02:00:00+00:00,1,C
TT15131,2018-11-28T08:00:00+00:00,14,C
TT15132,2018-11-28T14:00:00+00:00,18,C
TT15133,2018-11-28T20:00:00+00:00,-5,C
TT15134,2018-11-29T02:00:00+00:00,1,C
TT15135,2018-11-29T08:00:00+00:00,14,C
TT15136,2018-11-29T14:00:00+00:00,18,C
TT15137,2018-11-29T20:00:00+00:00,-5,C
TT15138,2018-11-30T02:00:00+00:00,1,C
TT15139,2018-11-30T08:00:00+00:00,14,C
TT15140,2018-11-30T14:00:00+00:00,18,C
TT15141,2018-11-30T20:00:00+00:00,-5,C
TT15142,2018-12-01T02:00:00+00:00,1,C
TT15143,2018-12-01T08:00:00+00:00,14,C
TT15144,2018-12-01T14:00:00+00:00,18,C
TT15145,2018-12-01T20:00:00+00:00,-5,C
TT15146,2018-12-02T02:00:00+00:00,1,C
TT15147,2018-12-02T08:00:00+00:00,14,C
TT15148,2018-12-02T14:00:00+00:00,18,C
TT15149,2018-12-02T20:00:00+00:00,-5,C
TT15150,2018-12-03T02:00:00+00:00,1,C
TT15151,2018-12-03T08:00:00+00:00,14,C
TT15152,2018-12-03T14:00:00+00:00,18,C
TT15153,2018-12-03T20:00:00+00:00,-5,C
TT15154,2018-12-04T02:00:00+00:00,1,C
TT15155,2018-12-04T08:00:00+00:00,14,C
TT15156,2018-12-04T14:00:00+00:00,18,C
TT15157,2018-12-04T20:00:00+00:00,-5,C
TT15158,2018-12-05T02:00:00+00:00,1,C
TT15159,2018-12-05T08:00:00+00:00,14,C
TT15160,2018-12-05T14:00:00+00:00,18,C
TT15161,2018-12-05T20:00:00+00:00,-5,C
TT15162,2018-12-06T02:00:00+00:00,1,C
TT15163,2018-12-06T08:00:00+00:00,14,C
TT15164,2018-12-06T14:00:00+00:00,18,C
TT15165,2018-12-06T20:00:00+00:00,-5,C
TT15166,2018-12-07T02:00:00+00:00,1,C
TT15167,2018-12-07T08:00:00+00:00,14,C
TT15168,2018-12-07T14:00:00+00:00,18,C
TT15169,2018-12-07T20:00:00+00:00,-5,C
TT15170,2018-12-08T02:00:00+00:00,1,C
TT15171,2018-12-08T08:00:00+00:00,14,C
TT15172,2018-12-08T14:00:00+00:00,18,C
TT15173,2018-12-08T20:00:00+00:00,-5,C
TT15174,2018-12-09T02:00:00+00:00,1,C
TT15175,2018-12-09T08:00:00+00:00,14,C
TT15176,2018-12-09T14:00:00+00:00,18,C
TT15177,2018-12-09T20:00:00+00:00,-5,C
TT15178,2018-12-10T02:00:00+00:00,1,C
TT15179,2018-12-10T08:00:00+00:00,14,C
TT15180,2018-12-10T14:00:00+00:00,18,C
TT15181,2018-12-10T20:00:00+00:00,-5,C
TT15182,2018-12-11T02:00:00+00:00,1,C
TT15183,2018-12-11T08:00:00+00:00,14,C
TT15184,2018-12-11T14:00:00+00:00,18,C
TT15185,2018-12-11T20:00:00+00:00,-5,C
TT15186,2018-12-12T02:00:00+00:00,1,C
TT15187,2018-12-12T08:00:00+00:00,14,C
TT15188,2018-12-12T14:00:00+00:00,18,C
TT15189,2018-12-12T20:00:00+00:00,-5,C
TT15190,2018-12-13T02:00:00+00:00,1,C
TT15191,2018-12-13T08:00:00+00:00,14,C
TT15192,2018-12-13T14:00:00+00:00,18,C
TT15193,2018-12-13T20:00:00+00:00,-5,C
TT15194,2018-12-14T02:00:00+00:00,1,C
TT15195,2018-12-14T08:00:00+00:00,14,C
TT15196,2018-12-14T14:00:00+00:00,18,C
TT15197,2018-12-14T20:00:00+00:00,-5,C
TT15198,2018-12-15T02:00:00+00:00,1,C
TT15199,2018-12-15T08:00:00+00:00,14,C
TT15200,2018-12-15T14:00:00+00:00,18,C
TT15201,2018-12-15T20:00:00+00:00,-5,C
TT15202,2018-12-16T02:00:00+00:00,1,C
TT15203,2018-12-16T08:00:00+00:00,14,C
TT15204,2018-12-16T14:00:00+00:00,18,C
TT15205,2018-12-16T20:00:00+00:00,-5,C
TT15206,2018-12-17T02:00:00+00:00,1,C
TT15207,2018-12-17T08:00:00+00:00,14,C
TT15208,2018-12-17T14:00:00+00:00,18,C
TT15209,2018-12-17T20:00:00+00:00,-5,C
TT15210,2018-12-18T02:00:00+00:00,1,C
TT15211,2018-12-18T08:00:00+00:00,14,C
TT15212,2018-12-18T14:00:00+00:00,18,C
TT15213,2018-12-18T20:00:00+00:00,-5,C
TT15214,2018-12-19T02:00:00+00:00,1,C
TT15215,2018-12-19T08:00:00+00:00,14,C
TT15216,2018-12-19T14:00:00+00:00,18,C
TT15217,2018-12-19T20:00:00+00:00,-5,C
TT15218,2018-12-20T02:00:00+00:00,1,C
TT15219,2018-12-20T08:00:00+00:00,14,C
TT15220,2018-12-20T14:00:00+00:00,18,C
TT15221,2018-12-20T20:00:00+00:00,-5,C
TT15222,2018-12-21T02:00:00+00:00,1,C
TT15223,2018-12-21T08:00:00+00:00,14,C
TT15224,2018-12-21T14:00:00+00:00,18,C
TT15225,2018-12-21T20:00:00+00:00,-5,C
TT15226,2018-12-22T02:00:00+00:00,1,C
TT15227,2018-12-22T08:00:00+00:00,14,C
TT15228,2018-12-22T14:00:00+00:00,18,C
TT15229,2018-12-22T20:00:00+00:00,-5,C
TT15230,2018-12-23T02:00:00+00:00,1,C
TT15231,2018-12-23T08:00:00+00:00,14,C
TT15232,2018-12-23T14:00:00+00:00,18,C
TT15233,2018-12-23T20:00:00+00:00,-5,C
TT15234,2018-12-24T02:00:00+00:00,1,C
TT15235,2018-12-24T08:00:00+00:00,14,C
TT15236,2018-12-24T14:00:00+00:00,18,C
TT15237,2018-12-24T20:00:00+00:00,-5,C
TT15238,2018-12-25T02:00:00+00:00,1,C
TT15239,2018-12-25T08:00:00+00:00,14,C
TT15240,2018-12-25T14:00:00+00:00,18,C
TT15241,2018-12-25T20:00:00+00:00,-5,C
TT15242,2018-12-26T02:00:00+00:00,1,C
TT15243,2018-12-26T08:00:00+00:00,14,C
TT15244,2018-12-26T14:00:00+00:00,18,C
TT15245,2018-12-26T20:00:00+00:00,-5,C
TT15246,2018-12-27T02:00:00+00:00,1,C
TT15247,2018-12-27T08:00:00+00:00,14,C
TT15248,2018-12-27T14:00:00+00:00,18,C
TT15249,2018-12-27T20:00:00+00:00,-5,C
TT15250,2018-12-28T02:00:00+00:00,1,C
TT15251,2018-12-28T08:00:00+00:00,14,C
TT15252,2018-12-28T14:00:00+00:00,18,C
TT15253,2018-12-28T20:00:00+00:00,-5,C
TT15254,2018-12-29T02:00:00+00:00,1,C
TT15255,2018-12-29T08:00:00+00:00,14,C
TT15256,2018-12-29T14:00:00+00:00,18,C
TT15257,2018-12-29T20:00:00+00:00,-5,C
TT15258,2018-12-30T02:00:00+00:00,1,C
TT15259,2018-12-30T08:00:00+00:00,14,C
TT15260,2018-12-30T14:00:00+00:00,18,C
TT15261,2018-12-30T20:00:00+00:00,-5,C
TT15262,2018-12-31T02:00:00+00:00,1,C
TT15263,2018-12-31T08:00:00+00:00,14,C
TT15264,2018-12-31T14:00:00+00:00,18,C
TT15265,2018-12-31T20:00:00+00:00,-5,C
TT15266,2019-01-01T02:00:00+00:00,1,C
TT15267,2019-01-01T08:00:00+00:00,14,C
TT15268,2019-01-01T14:00:00+00:00,18,C
TT15269,2019-01-01T20:00:00+00:00,-5,C
TT15270,2019-01-02T02:00:00+00:00,1,C
TT15271,2019-01-02T08:00:00+00:00,14,C
TT15272,2019-01-02T14:00:00+00:00,18,C
TT15273,2019-01-02T20:00:00+00:00,-5,C
TT15274,2019-01-03T02:00:00+00:00,1,C
TT15275,2019-01-03T08:00:00+00:00,14,C
TT15276,2019-01-03T14:00:00+00:00,18,C
TT15277,2019-01-03T20:00:00+00:00,-5,C
TT15278,2019-01-04T02:00:00+00:00,1,C
TT15279,2019-01-04T08:00:00+00:00,14,C
TT15280,2019-01-04T14:00:00+00:00,18,C
TT15281,2019-01-04T20:00:00+00:00,-5,C
TT15282,2019-01-05T02:00:00+00:00,1,C
TT15283,2019-01-05T08:00:00+00:00,14,C
TT15284,2019-01-05T14:00:00+00:00,18,C
TT15285,2019-01-05T20:00:00+00:00,-5,C
TT15286,2019-01-06T02:00:00+00:00,1,C
TT15287,2019-01-06T08:00:00+00:00,14,C
TT15288,2019-01-06T14:00:00+00:00,18,C
TT15289,2019-01-06T20:00:00+00:00,-5,C
TT15290,2019-01-07T02:00:00+00:00,1,C
TT15291,2019-01-07T08:00:00+00:00,14,C
TT15292,2019-01-07T14:00:00+00:00,18,C
TT15293,2019-01-07T20:00:00+00:00,-5,C
TT15294,2019-01-08T02:00:00+00:00,1,C
TT15295,2019-01-08T08:00:00+00:00,14,C
TT15296,2019-01-08T14:00:00+00:00,18,C
TT15297,2019-01-08T20:00:00+00:00,-5,C
TT15298,2019-01-09T02:00:00+00:00,1,C
TT15299,2019-01-09T08:00:00+00:00,14,C
TT15300,2019-01-09T14:00:00+00:00,18,C
TT15301,2019-01-09T20:00:00+00:00,-5,C
TT15302,2019-01-10T02:00:00+00:00,1,C
TT15303,2019-01-10T08:00:00+00:00,14,C
TT15304,2019-01-10T14:00:00+00:00,18,C
TT15305,2019-01-10T20:00:00+00:00,-5,C
TT15306,2019-01-11T02:00:00+00:00,1,C
TT15307,2019-01-11T08:00:00+00:00,14,C
TT15308,2019-01-11T14:00:00+00:00,18,C
TT15309,2019-01-11T20:00:00+00:00,-5,C
TT15310,2019-01-12T02:00:00+00:00,1,C
TT15311,2019-01-12T08:00:00+00:00,14,C
TT15312,2019-01-12T14:00:00+00:00,18,C
TT15313,2019-01-12T20:00:00+00:00,-5,C
TT15314,2019-01-13T02:00:00+00:00,1,C
TT15315,2019-01-13T08:00:00+00:00,14,C
TT15316,2019-01-13T14:00:00+00:00,18,C
TT15317,2019-01-13T20:00:00+00:00,-5,C
TT15318,2019-01-14T02:00:00+00:00,1,C
TT15319,2019-01-14T08:00:00+00:00,14,C
TT15320,2019-01-14T14:00:00+00:00,18,C
TT15321,2019-01-14T20:00:00+00:00,-5,C
TT15322,2019-01-15T02:00:00+00:00,1,C
TT15323,2019-01-15T08:00:00+00:00,14,C
TT15324,2019-01-15T14:00:00+00:00,18,C
TT15325,2019-01-15T20:00:00+00:00,-5,C
TT15326,2019-01-16T02:00:00+00:00,1,C
TT15327,2019-01-16T08:00:00+00:00,14,C
TT15328,2019-01-16T14:00:00+00:00,18,C
TT15329,2019-01-16T20:00:00+00:00,-5,C
TT15330,2019-01-17T02:00:00+00:00,1,C
TT15331,2019-01-17T08:00:00+00:00,14,C
TT15332,2019-01-17T14:00:00+00:00,18,C
TT15333,2019-01-17T20:00:00+00:00,-5,C
TT15334,2019-01-18T02:00:00+00:00,1,C
TT15335,2019-01-18T08:00:00+00:00,14,C
TT15336,2019-01-18T14:00:00+00:00,18,C
TT15337,2019-01-18T20:00:00+00:00,-5,C
TT15338,2019-01-19T02:00:00+00:00,1,C
TT15339,2019-01-19T08:00:00+00:00,14,C
TT15340,2019-01-19T14:00:00+00:00,18,C
TT15341,2019-01-19T20:00:00+00:00,-5,C
TT15342,2019-01-20T02:00:00+00:00,1,C
TT15343,2019-01-20T08:00:00+00:00,14,C
TT15344,2019-01-20T14:00:00+00:00,18,C
TT15345,2019-01-20T20:00:00+00:00,-5,C
TT15346,2019-01-21T02:00:00+00:00,1,C
TT15347,2019-01-21T08:00:00+00:00,14,C
TT15348,2019-01-21T14:00:00+00:00,18,C
TT15349,2019-01-21T20:00:00+00:00,-5,C
TT15350,2019-01-22T02:00:00+00:00,1,C
TT15351,2019-01-22T08:00:00+00:00,14,C
TT15352,2019-01-22T14:00:00+00:00,18,C
TT15353,2019-01-22T20:00:00+00:00,-5,C
TT15354,2019-01-23T02:00:00+00:00,1,C
TT15355,2019-01-23T08:00:00+00:00,14,C
TT15356,2019-01-23T14:00:00+00:00,18,C
TT15357,2019-01-23T20:00:00+00:00,-5,C
TT15358,2019-01-24T02:00:00+00:00,1,C
TT15359,2019-01-24T08:00:00+00:00,14,C
TT15360,2019-01-24T14:00:00+00:00,18,C
TT15361,2019-01-24T20:00:00+00:00,-5,C
TT15362,2019-01-25T02:00:00+00:00,1,C
TT15363,2019-01-25T08:00:00+00:00,14,C
TT15364,2019-01-25T14:00:00+00:00,18,C
TT15365,2019-01-25T20:00:00+00:00,-5,C
TT15366,2019-01-26T02:00:00+00:00,1,C
TT15367,2019-01-26T08:00:00+00:00,14,C
TT15368,2019-01-26T14:00:00+00:00,18,C
TT15369,2019-01-26T20:00:00+00:00,-5,C
TT15370,2019-01-27T02:00:00+00:00,1,C
TT15371,2019-01-27T08:00:00+00:00,14,C
TT15372,2019-01-27T14:00:00+00:00,18,C
TT15373,2019-01-27T20:00:00+00:00,-5,C
TT15374,2019-01-28T02:00:00+00:00,1,C
TT15375,2019-01-28T08:00:00+00:00,14,C
TT15376,2019-01-28T14:00:00+00:00,18,C
TT15377,2019-01-28T20:00:00+00:00,-5,C
TT15378,2019-01-29T02:00:00+00:00,1,C
TT15379,2019-01-29T08:00:00+00:00,14,C
TT15380,2019-01-29T14:00:00+00:00,18,C
TT15381,2019-01-29T20:00:00+00:00,-5,C
TT15382,2019-01-30T02:00:00+00:00,1,C
TT15383,2019-01-30T08:00:00+00:00,14,C
TT15384,2019-01-30T14:00:00+00:00,18,C
TT15385,2019-01-30T20:00:00+00:00,-5,C
TT15386,2019-01-31T02:00:00+00:00,1,C
TT15387,2019-01-31T08:00:00+00:00,14,C
TT15388,2019-01-31T14:00:00+00:00,18,C
TT15389,2019-01-31T20:00:00+00:00,-5,C
TT15390,2019-02-01T02:00:00+00:00,1,C
TT15391,2019-02-01T08:00:00+00:00,14,C
TT15392,2019-02-01T14:00:00+00:00,18,C
TT15393,2019-02-01T20:00:00+00:00,-5,C
TT15394,2019-02-02T02:00:00+00:00,1,C
TT15395,2019-02-02T08:00:00+00:00,14,C
TT15396,2019-02-02T14:00:00+00:00,18,C
TT15397,2019-02-02T20:00:00+00:00,-5,C
TT15398,2019-02-03T02:00:00+00:00,1,C
TT15399,2019-02-03T08:00:00+00:00,14,C
TT15400,2019-02-03T14:00:00+00:00,18,C
TT15401,2019-02-03T20:00:00+00:00,-5,C
TT15402,2019-02-04T02:00:00+00:00,1,C
TT15403,2019-02-04T08:00:00+00:00,14,C
TT15404,2019-02-04T14:00:00+00:00,18,C
TT15405,2019-02-04T20:00:00+00:00,-5,C
TT15406,2019-02-05T02:00:00+00:00,1,C
TT15407,2019-02-05T08:00:00+00:00,14,C
TT15408,2019-02-05T14:00:00+00:00,18,C
TT15409,2019-02-05T20:00:00+00:00,-5,C
TT15410,2019-02-06T02:00:00+00:00,1,C
TT15411,2019-02-06T08:00:00+00:00,14,C
TT15412,2019-02-06T14:00:00+00:00,18,C
TT15413,2019-02-06T20:00:00+00:00,-5,C
TT15414,2019-02-07T02:00:00+00:00,1,C
TT15415,2019-02-07T08:00:00+00:00,14,C
TT15416,2019-02-07T14:00:00+00:00,18,C
TT15417,2019-02-07T20:00:00+00:00,-5,C
TT15418,2019-02-08T02:00:00+00:00,1,C
TT15419,2019-02-08T08:00:00+00:00,14,C
TT15420,2019-02-08T14:00:00+00:00,18,C
TT15421,2019-02-08T20:00:00+00:00,-5,C
TT15422,2019-02-09T02:00:00+00:00,1,C
